"","YEAR","SIDE_QUAD","SITE_TRANSECT","SCIENTIFIC_NAME","OCC"
"2076",2008,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2077",2009,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",1
"2078",2010,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2079",2011,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2080",2012,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2081",2013,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2082",2014,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2083",2015,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2084",2016,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2085",2017,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2086",2018,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2087",2019,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2088",2020,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2089",2021,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2090",2022,"40_I","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2091",2001,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2092",2002,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2093",2003,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2094",2004,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2095",2005,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2096",2006,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",1
"2097",2007,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2098",2008,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",1
"2099",2009,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",1
"2100",2010,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2101",2011,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2102",2012,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2103",2013,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2104",2014,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2105",2015,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2106",2016,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2107",2017,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2108",2018,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2109",2019,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2110",2020,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2111",2021,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2112",2022,"40_O","AQUE_1","Chondracanthus corymbiferus; Chondracanthus exasperatus",0
"2113",2001,"20_I","AQUE_1","Chondracanthus spinosus",0
"2114",2002,"20_I","AQUE_1","Chondracanthus spinosus",0
"2115",2003,"20_I","AQUE_1","Chondracanthus spinosus",0
"2116",2004,"20_I","AQUE_1","Chondracanthus spinosus",0
"2117",2005,"20_I","AQUE_1","Chondracanthus spinosus",0
"2118",2006,"20_I","AQUE_1","Chondracanthus spinosus",0
"2119",2007,"20_I","AQUE_1","Chondracanthus spinosus",0
"2120",2008,"20_I","AQUE_1","Chondracanthus spinosus",0
"2121",2009,"20_I","AQUE_1","Chondracanthus spinosus",0
"2122",2010,"20_I","AQUE_1","Chondracanthus spinosus",0
"2123",2011,"20_I","AQUE_1","Chondracanthus spinosus",0
"2124",2012,"20_I","AQUE_1","Chondracanthus spinosus",0
"2125",2013,"20_I","AQUE_1","Chondracanthus spinosus",0
"2126",2014,"20_I","AQUE_1","Chondracanthus spinosus",0
"2127",2015,"20_I","AQUE_1","Chondracanthus spinosus",0
"2128",2016,"20_I","AQUE_1","Chondracanthus spinosus",0
"2129",2017,"20_I","AQUE_1","Chondracanthus spinosus",0
"2130",2018,"20_I","AQUE_1","Chondracanthus spinosus",0
"2131",2019,"20_I","AQUE_1","Chondracanthus spinosus",0
"2132",2020,"20_I","AQUE_1","Chondracanthus spinosus",0
"2133",2021,"20_I","AQUE_1","Chondracanthus spinosus",0
"2134",2022,"20_I","AQUE_1","Chondracanthus spinosus",0
"2135",2001,"20_O","AQUE_1","Chondracanthus spinosus",0
"2136",2002,"20_O","AQUE_1","Chondracanthus spinosus",0
"2137",2003,"20_O","AQUE_1","Chondracanthus spinosus",0
"2138",2004,"20_O","AQUE_1","Chondracanthus spinosus",0
"2139",2005,"20_O","AQUE_1","Chondracanthus spinosus",0
"2140",2006,"20_O","AQUE_1","Chondracanthus spinosus",0
"2141",2007,"20_O","AQUE_1","Chondracanthus spinosus",0
"2142",2008,"20_O","AQUE_1","Chondracanthus spinosus",0
"2143",2009,"20_O","AQUE_1","Chondracanthus spinosus",0
"2144",2010,"20_O","AQUE_1","Chondracanthus spinosus",0
"2145",2011,"20_O","AQUE_1","Chondracanthus spinosus",0
"2146",2012,"20_O","AQUE_1","Chondracanthus spinosus",0
"2147",2013,"20_O","AQUE_1","Chondracanthus spinosus",0
"2148",2014,"20_O","AQUE_1","Chondracanthus spinosus",0
"2149",2015,"20_O","AQUE_1","Chondracanthus spinosus",0
"2150",2016,"20_O","AQUE_1","Chondracanthus spinosus",0
"2151",2017,"20_O","AQUE_1","Chondracanthus spinosus",0
"2152",2018,"20_O","AQUE_1","Chondracanthus spinosus",0
"2153",2019,"20_O","AQUE_1","Chondracanthus spinosus",0
"2154",2020,"20_O","AQUE_1","Chondracanthus spinosus",0
"2155",2021,"20_O","AQUE_1","Chondracanthus spinosus",0
"2156",2022,"20_O","AQUE_1","Chondracanthus spinosus",0
"2157",2001,"40_I","AQUE_1","Chondracanthus spinosus",0
"2158",2002,"40_I","AQUE_1","Chondracanthus spinosus",0
"2159",2003,"40_I","AQUE_1","Chondracanthus spinosus",0
"2160",2004,"40_I","AQUE_1","Chondracanthus spinosus",0
"2161",2005,"40_I","AQUE_1","Chondracanthus spinosus",0
"2162",2006,"40_I","AQUE_1","Chondracanthus spinosus",0
"2163",2007,"40_I","AQUE_1","Chondracanthus spinosus",0
"2164",2008,"40_I","AQUE_1","Chondracanthus spinosus",0
"2165",2009,"40_I","AQUE_1","Chondracanthus spinosus",0
"2166",2010,"40_I","AQUE_1","Chondracanthus spinosus",0
"2167",2011,"40_I","AQUE_1","Chondracanthus spinosus",0
"2168",2012,"40_I","AQUE_1","Chondracanthus spinosus",0
"2169",2013,"40_I","AQUE_1","Chondracanthus spinosus",0
"2170",2014,"40_I","AQUE_1","Chondracanthus spinosus",0
"2171",2015,"40_I","AQUE_1","Chondracanthus spinosus",0
"2172",2016,"40_I","AQUE_1","Chondracanthus spinosus",0
"2173",2017,"40_I","AQUE_1","Chondracanthus spinosus",0
"2174",2018,"40_I","AQUE_1","Chondracanthus spinosus",0
"2175",2019,"40_I","AQUE_1","Chondracanthus spinosus",0
"2176",2020,"40_I","AQUE_1","Chondracanthus spinosus",0
"2177",2021,"40_I","AQUE_1","Chondracanthus spinosus",0
"2178",2022,"40_I","AQUE_1","Chondracanthus spinosus",0
"2179",2001,"40_O","AQUE_1","Chondracanthus spinosus",0
"2180",2002,"40_O","AQUE_1","Chondracanthus spinosus",0
"2181",2003,"40_O","AQUE_1","Chondracanthus spinosus",0
"2182",2004,"40_O","AQUE_1","Chondracanthus spinosus",0
"2183",2005,"40_O","AQUE_1","Chondracanthus spinosus",0
"2184",2006,"40_O","AQUE_1","Chondracanthus spinosus",0
"2185",2007,"40_O","AQUE_1","Chondracanthus spinosus",0
"2186",2008,"40_O","AQUE_1","Chondracanthus spinosus",0
"2187",2009,"40_O","AQUE_1","Chondracanthus spinosus",0
"2188",2010,"40_O","AQUE_1","Chondracanthus spinosus",0
"2189",2011,"40_O","AQUE_1","Chondracanthus spinosus",0
"2190",2012,"40_O","AQUE_1","Chondracanthus spinosus",0
"2191",2013,"40_O","AQUE_1","Chondracanthus spinosus",0
"2192",2014,"40_O","AQUE_1","Chondracanthus spinosus",0
"2193",2015,"40_O","AQUE_1","Chondracanthus spinosus",0
"2194",2016,"40_O","AQUE_1","Chondracanthus spinosus",0
"2195",2017,"40_O","AQUE_1","Chondracanthus spinosus",0
"2196",2018,"40_O","AQUE_1","Chondracanthus spinosus",0
"2197",2019,"40_O","AQUE_1","Chondracanthus spinosus",0
"2198",2020,"40_O","AQUE_1","Chondracanthus spinosus",0
"2199",2021,"40_O","AQUE_1","Chondracanthus spinosus",0
"2200",2022,"40_O","AQUE_1","Chondracanthus spinosus",0
"2201",2001,"20_I","AQUE_1","Cladophora graminea",0
"2202",2002,"20_I","AQUE_1","Cladophora graminea",0
"2203",2003,"20_I","AQUE_1","Cladophora graminea",0
"2204",2004,"20_I","AQUE_1","Cladophora graminea",0
"2205",2005,"20_I","AQUE_1","Cladophora graminea",0
"2206",2006,"20_I","AQUE_1","Cladophora graminea",0
"2207",2007,"20_I","AQUE_1","Cladophora graminea",0
"2208",2008,"20_I","AQUE_1","Cladophora graminea",0
"2209",2009,"20_I","AQUE_1","Cladophora graminea",0
"2210",2010,"20_I","AQUE_1","Cladophora graminea",0
"2211",2011,"20_I","AQUE_1","Cladophora graminea",0
"2212",2012,"20_I","AQUE_1","Cladophora graminea",0
"2213",2013,"20_I","AQUE_1","Cladophora graminea",0
"2214",2014,"20_I","AQUE_1","Cladophora graminea",0
"2215",2015,"20_I","AQUE_1","Cladophora graminea",0
"2216",2016,"20_I","AQUE_1","Cladophora graminea",0
"2217",2017,"20_I","AQUE_1","Cladophora graminea",0
"2218",2018,"20_I","AQUE_1","Cladophora graminea",0
"2219",2019,"20_I","AQUE_1","Cladophora graminea",0
"2220",2020,"20_I","AQUE_1","Cladophora graminea",0
"2221",2021,"20_I","AQUE_1","Cladophora graminea",0
"2222",2022,"20_I","AQUE_1","Cladophora graminea",0
"2223",2001,"20_O","AQUE_1","Cladophora graminea",0
"2224",2002,"20_O","AQUE_1","Cladophora graminea",0
"2225",2003,"20_O","AQUE_1","Cladophora graminea",0
"2226",2004,"20_O","AQUE_1","Cladophora graminea",0
"2227",2005,"20_O","AQUE_1","Cladophora graminea",0
"2228",2006,"20_O","AQUE_1","Cladophora graminea",0
"2229",2007,"20_O","AQUE_1","Cladophora graminea",0
"2230",2008,"20_O","AQUE_1","Cladophora graminea",0
"2231",2009,"20_O","AQUE_1","Cladophora graminea",0
"2232",2010,"20_O","AQUE_1","Cladophora graminea",0
"2233",2011,"20_O","AQUE_1","Cladophora graminea",0
"2234",2012,"20_O","AQUE_1","Cladophora graminea",0
"2235",2013,"20_O","AQUE_1","Cladophora graminea",0
"2236",2014,"20_O","AQUE_1","Cladophora graminea",0
"2237",2015,"20_O","AQUE_1","Cladophora graminea",0
"2238",2016,"20_O","AQUE_1","Cladophora graminea",0
"2239",2017,"20_O","AQUE_1","Cladophora graminea",0
"2240",2018,"20_O","AQUE_1","Cladophora graminea",0
"2241",2019,"20_O","AQUE_1","Cladophora graminea",0
"2242",2020,"20_O","AQUE_1","Cladophora graminea",0
"2243",2021,"20_O","AQUE_1","Cladophora graminea",0
"2244",2022,"20_O","AQUE_1","Cladophora graminea",0
"2245",2001,"40_I","AQUE_1","Cladophora graminea",0
"2246",2002,"40_I","AQUE_1","Cladophora graminea",0
"2247",2003,"40_I","AQUE_1","Cladophora graminea",0
"2248",2004,"40_I","AQUE_1","Cladophora graminea",0
"2249",2005,"40_I","AQUE_1","Cladophora graminea",0
"2250",2006,"40_I","AQUE_1","Cladophora graminea",0
"2251",2007,"40_I","AQUE_1","Cladophora graminea",0
"2252",2008,"40_I","AQUE_1","Cladophora graminea",0
"2253",2009,"40_I","AQUE_1","Cladophora graminea",0
"2254",2010,"40_I","AQUE_1","Cladophora graminea",0
"2255",2011,"40_I","AQUE_1","Cladophora graminea",0
"2256",2012,"40_I","AQUE_1","Cladophora graminea",0
"2257",2013,"40_I","AQUE_1","Cladophora graminea",0
"2258",2014,"40_I","AQUE_1","Cladophora graminea",0
"2259",2015,"40_I","AQUE_1","Cladophora graminea",0
"2260",2016,"40_I","AQUE_1","Cladophora graminea",0
"2261",2017,"40_I","AQUE_1","Cladophora graminea",0
"2262",2018,"40_I","AQUE_1","Cladophora graminea",0
"2263",2019,"40_I","AQUE_1","Cladophora graminea",0
"2264",2020,"40_I","AQUE_1","Cladophora graminea",0
"2265",2021,"40_I","AQUE_1","Cladophora graminea",0
"2266",2022,"40_I","AQUE_1","Cladophora graminea",0
"2267",2001,"40_O","AQUE_1","Cladophora graminea",0
"2268",2002,"40_O","AQUE_1","Cladophora graminea",0
"2269",2003,"40_O","AQUE_1","Cladophora graminea",0
"2270",2004,"40_O","AQUE_1","Cladophora graminea",0
"2271",2005,"40_O","AQUE_1","Cladophora graminea",0
"2272",2006,"40_O","AQUE_1","Cladophora graminea",0
"2273",2007,"40_O","AQUE_1","Cladophora graminea",0
"2274",2008,"40_O","AQUE_1","Cladophora graminea",0
"2275",2009,"40_O","AQUE_1","Cladophora graminea",0
"2276",2010,"40_O","AQUE_1","Cladophora graminea",0
"2277",2011,"40_O","AQUE_1","Cladophora graminea",0
"2278",2012,"40_O","AQUE_1","Cladophora graminea",0
"2279",2013,"40_O","AQUE_1","Cladophora graminea",0
"2280",2014,"40_O","AQUE_1","Cladophora graminea",0
"2281",2015,"40_O","AQUE_1","Cladophora graminea",0
"2282",2016,"40_O","AQUE_1","Cladophora graminea",0
"2283",2017,"40_O","AQUE_1","Cladophora graminea",0
"2284",2018,"40_O","AQUE_1","Cladophora graminea",0
"2285",2019,"40_O","AQUE_1","Cladophora graminea",0
"2286",2020,"40_O","AQUE_1","Cladophora graminea",0
"2287",2021,"40_O","AQUE_1","Cladophora graminea",0
"2288",2022,"40_O","AQUE_1","Cladophora graminea",0
"2289",2001,"20_I","AQUE_1","Clavelina huntsmani",0
"2290",2002,"20_I","AQUE_1","Clavelina huntsmani",0
"2291",2003,"20_I","AQUE_1","Clavelina huntsmani",0
"2292",2004,"20_I","AQUE_1","Clavelina huntsmani",0
"2293",2005,"20_I","AQUE_1","Clavelina huntsmani",0
"2294",2006,"20_I","AQUE_1","Clavelina huntsmani",0
"2295",2007,"20_I","AQUE_1","Clavelina huntsmani",0
"2296",2008,"20_I","AQUE_1","Clavelina huntsmani",0
"2297",2009,"20_I","AQUE_1","Clavelina huntsmani",0
"2298",2010,"20_I","AQUE_1","Clavelina huntsmani",0
"2299",2011,"20_I","AQUE_1","Clavelina huntsmani",0
"2300",2012,"20_I","AQUE_1","Clavelina huntsmani",0
"2301",2013,"20_I","AQUE_1","Clavelina huntsmani",0
"2302",2014,"20_I","AQUE_1","Clavelina huntsmani",0
"2303",2015,"20_I","AQUE_1","Clavelina huntsmani",0
"2304",2016,"20_I","AQUE_1","Clavelina huntsmani",0
"2305",2017,"20_I","AQUE_1","Clavelina huntsmani",0
"2306",2018,"20_I","AQUE_1","Clavelina huntsmani",0
"2307",2019,"20_I","AQUE_1","Clavelina huntsmani",0
"2308",2020,"20_I","AQUE_1","Clavelina huntsmani",0
"2309",2021,"20_I","AQUE_1","Clavelina huntsmani",0
"2310",2022,"20_I","AQUE_1","Clavelina huntsmani",0
"2311",2001,"20_O","AQUE_1","Clavelina huntsmani",0
"2312",2002,"20_O","AQUE_1","Clavelina huntsmani",0
"2313",2003,"20_O","AQUE_1","Clavelina huntsmani",0
"2314",2004,"20_O","AQUE_1","Clavelina huntsmani",0
"2315",2005,"20_O","AQUE_1","Clavelina huntsmani",0
"2316",2006,"20_O","AQUE_1","Clavelina huntsmani",0
"2317",2007,"20_O","AQUE_1","Clavelina huntsmani",0
"2318",2008,"20_O","AQUE_1","Clavelina huntsmani",0
"2319",2009,"20_O","AQUE_1","Clavelina huntsmani",0
"2320",2010,"20_O","AQUE_1","Clavelina huntsmani",0
"2321",2011,"20_O","AQUE_1","Clavelina huntsmani",0
"2322",2012,"20_O","AQUE_1","Clavelina huntsmani",0
"2323",2013,"20_O","AQUE_1","Clavelina huntsmani",0
"2324",2014,"20_O","AQUE_1","Clavelina huntsmani",0
"2325",2015,"20_O","AQUE_1","Clavelina huntsmani",0
"2326",2016,"20_O","AQUE_1","Clavelina huntsmani",0
"2327",2017,"20_O","AQUE_1","Clavelina huntsmani",0
"2328",2018,"20_O","AQUE_1","Clavelina huntsmani",0
"2329",2019,"20_O","AQUE_1","Clavelina huntsmani",0
"2330",2020,"20_O","AQUE_1","Clavelina huntsmani",0
"2331",2021,"20_O","AQUE_1","Clavelina huntsmani",0
"2332",2022,"20_O","AQUE_1","Clavelina huntsmani",0
"2333",2001,"40_I","AQUE_1","Clavelina huntsmani",0
"2334",2002,"40_I","AQUE_1","Clavelina huntsmani",0
"2335",2003,"40_I","AQUE_1","Clavelina huntsmani",0
"2336",2004,"40_I","AQUE_1","Clavelina huntsmani",0
"2337",2005,"40_I","AQUE_1","Clavelina huntsmani",0
"2338",2006,"40_I","AQUE_1","Clavelina huntsmani",0
"2339",2007,"40_I","AQUE_1","Clavelina huntsmani",0
"2340",2008,"40_I","AQUE_1","Clavelina huntsmani",0
"2341",2009,"40_I","AQUE_1","Clavelina huntsmani",0
"2342",2010,"40_I","AQUE_1","Clavelina huntsmani",0
"2343",2011,"40_I","AQUE_1","Clavelina huntsmani",0
"2344",2012,"40_I","AQUE_1","Clavelina huntsmani",0
"2345",2013,"40_I","AQUE_1","Clavelina huntsmani",0
"2346",2014,"40_I","AQUE_1","Clavelina huntsmani",0
"2347",2015,"40_I","AQUE_1","Clavelina huntsmani",0
"2348",2016,"40_I","AQUE_1","Clavelina huntsmani",0
"2349",2017,"40_I","AQUE_1","Clavelina huntsmani",0
"2350",2018,"40_I","AQUE_1","Clavelina huntsmani",0
"2351",2019,"40_I","AQUE_1","Clavelina huntsmani",0
"2352",2020,"40_I","AQUE_1","Clavelina huntsmani",0
"2353",2021,"40_I","AQUE_1","Clavelina huntsmani",0
"2354",2022,"40_I","AQUE_1","Clavelina huntsmani",0
"2355",2001,"40_O","AQUE_1","Clavelina huntsmani",0
"2356",2002,"40_O","AQUE_1","Clavelina huntsmani",0
"2357",2003,"40_O","AQUE_1","Clavelina huntsmani",0
"2358",2004,"40_O","AQUE_1","Clavelina huntsmani",0
"2359",2005,"40_O","AQUE_1","Clavelina huntsmani",0
"2360",2006,"40_O","AQUE_1","Clavelina huntsmani",0
"2361",2007,"40_O","AQUE_1","Clavelina huntsmani",0
"2362",2008,"40_O","AQUE_1","Clavelina huntsmani",0
"2363",2009,"40_O","AQUE_1","Clavelina huntsmani",0
"2364",2010,"40_O","AQUE_1","Clavelina huntsmani",0
"2365",2011,"40_O","AQUE_1","Clavelina huntsmani",0
"2366",2012,"40_O","AQUE_1","Clavelina huntsmani",0
"2367",2013,"40_O","AQUE_1","Clavelina huntsmani",1
"2368",2014,"40_O","AQUE_1","Clavelina huntsmani",0
"2369",2015,"40_O","AQUE_1","Clavelina huntsmani",0
"2370",2016,"40_O","AQUE_1","Clavelina huntsmani",0
"2371",2017,"40_O","AQUE_1","Clavelina huntsmani",0
"2372",2018,"40_O","AQUE_1","Clavelina huntsmani",0
"2373",2019,"40_O","AQUE_1","Clavelina huntsmani",0
"2374",2020,"40_O","AQUE_1","Clavelina huntsmani",0
"2375",2021,"40_O","AQUE_1","Clavelina huntsmani",1
"2376",2022,"40_O","AQUE_1","Clavelina huntsmani",0
"2377",2001,"20_I","AQUE_1","Codium fragile",0
"2378",2002,"20_I","AQUE_1","Codium fragile",0
"2379",2003,"20_I","AQUE_1","Codium fragile",0
"2380",2004,"20_I","AQUE_1","Codium fragile",0
"2381",2005,"20_I","AQUE_1","Codium fragile",0
"2382",2006,"20_I","AQUE_1","Codium fragile",0
"2383",2007,"20_I","AQUE_1","Codium fragile",0
"2384",2008,"20_I","AQUE_1","Codium fragile",0
"2385",2009,"20_I","AQUE_1","Codium fragile",0
"2386",2010,"20_I","AQUE_1","Codium fragile",0
"2387",2011,"20_I","AQUE_1","Codium fragile",0
"2388",2012,"20_I","AQUE_1","Codium fragile",0
"2389",2013,"20_I","AQUE_1","Codium fragile",0
"2390",2014,"20_I","AQUE_1","Codium fragile",0
"2391",2015,"20_I","AQUE_1","Codium fragile",0
"2392",2016,"20_I","AQUE_1","Codium fragile",0
"2393",2017,"20_I","AQUE_1","Codium fragile",0
"2394",2018,"20_I","AQUE_1","Codium fragile",0
"2395",2019,"20_I","AQUE_1","Codium fragile",0
"2396",2020,"20_I","AQUE_1","Codium fragile",0
"2397",2021,"20_I","AQUE_1","Codium fragile",0
"2398",2022,"20_I","AQUE_1","Codium fragile",0
"2399",2001,"20_O","AQUE_1","Codium fragile",0
"2400",2002,"20_O","AQUE_1","Codium fragile",0
"2401",2003,"20_O","AQUE_1","Codium fragile",0
"2402",2004,"20_O","AQUE_1","Codium fragile",0
"2403",2005,"20_O","AQUE_1","Codium fragile",0
"2404",2006,"20_O","AQUE_1","Codium fragile",0
"2405",2007,"20_O","AQUE_1","Codium fragile",0
"2406",2008,"20_O","AQUE_1","Codium fragile",0
"2407",2009,"20_O","AQUE_1","Codium fragile",0
"2408",2010,"20_O","AQUE_1","Codium fragile",0
"2409",2011,"20_O","AQUE_1","Codium fragile",0
"2410",2012,"20_O","AQUE_1","Codium fragile",0
"2411",2013,"20_O","AQUE_1","Codium fragile",0
"2412",2014,"20_O","AQUE_1","Codium fragile",0
"2413",2015,"20_O","AQUE_1","Codium fragile",0
"2414",2016,"20_O","AQUE_1","Codium fragile",0
"2415",2017,"20_O","AQUE_1","Codium fragile",0
"2416",2018,"20_O","AQUE_1","Codium fragile",0
"2417",2019,"20_O","AQUE_1","Codium fragile",0
"2418",2020,"20_O","AQUE_1","Codium fragile",0
"2419",2021,"20_O","AQUE_1","Codium fragile",0
"2420",2022,"20_O","AQUE_1","Codium fragile",0
"2421",2001,"40_I","AQUE_1","Codium fragile",0
"2422",2002,"40_I","AQUE_1","Codium fragile",0
"2423",2003,"40_I","AQUE_1","Codium fragile",0
"2424",2004,"40_I","AQUE_1","Codium fragile",0
"2425",2005,"40_I","AQUE_1","Codium fragile",0
"2426",2006,"40_I","AQUE_1","Codium fragile",0
"2427",2007,"40_I","AQUE_1","Codium fragile",0
"2428",2008,"40_I","AQUE_1","Codium fragile",0
"2429",2009,"40_I","AQUE_1","Codium fragile",0
"2430",2010,"40_I","AQUE_1","Codium fragile",0
"2431",2011,"40_I","AQUE_1","Codium fragile",0
"2432",2012,"40_I","AQUE_1","Codium fragile",0
"2433",2013,"40_I","AQUE_1","Codium fragile",0
"2434",2014,"40_I","AQUE_1","Codium fragile",0
"2435",2015,"40_I","AQUE_1","Codium fragile",0
"2436",2016,"40_I","AQUE_1","Codium fragile",0
"2437",2017,"40_I","AQUE_1","Codium fragile",0
"2438",2018,"40_I","AQUE_1","Codium fragile",0
"2439",2019,"40_I","AQUE_1","Codium fragile",0
"2440",2020,"40_I","AQUE_1","Codium fragile",0
"2441",2021,"40_I","AQUE_1","Codium fragile",0
"2442",2022,"40_I","AQUE_1","Codium fragile",0
"2443",2001,"40_O","AQUE_1","Codium fragile",0
"2444",2002,"40_O","AQUE_1","Codium fragile",0
"2445",2003,"40_O","AQUE_1","Codium fragile",0
"2446",2004,"40_O","AQUE_1","Codium fragile",0
"2447",2005,"40_O","AQUE_1","Codium fragile",0
"2448",2006,"40_O","AQUE_1","Codium fragile",0
"2449",2007,"40_O","AQUE_1","Codium fragile",0
"2450",2008,"40_O","AQUE_1","Codium fragile",0
"2451",2009,"40_O","AQUE_1","Codium fragile",0
"2452",2010,"40_O","AQUE_1","Codium fragile",0
"2453",2011,"40_O","AQUE_1","Codium fragile",0
"2454",2012,"40_O","AQUE_1","Codium fragile",0
"2455",2013,"40_O","AQUE_1","Codium fragile",0
"2456",2014,"40_O","AQUE_1","Codium fragile",0
"2457",2015,"40_O","AQUE_1","Codium fragile",0
"2458",2016,"40_O","AQUE_1","Codium fragile",0
"2459",2017,"40_O","AQUE_1","Codium fragile",0
"2460",2018,"40_O","AQUE_1","Codium fragile",0
"2461",2019,"40_O","AQUE_1","Codium fragile",0
"2462",2020,"40_O","AQUE_1","Codium fragile",0
"2463",2021,"40_O","AQUE_1","Codium fragile",0
"2464",2022,"40_O","AQUE_1","Codium fragile",0
"2465",2001,"20_I","AQUE_1","Colpomenia peregrina",0
