"","X","siteID","yearID","tot_turnover","gain","loss","jaccard","SITE_TRANS","YEAR","SITE","TRANSECT","DRY_GM2","DRY_GM2_l1","DRY_GM2_l2","DRY_GM2_l3","DRY_GM2_l4","DRY_GM2_l5","TEMP_C","TEMP_C_l1","TEMP_C_l2","TEMP_C_l3","TEMP_C_l4","TEMP_C_l5","chla","chla_l1","chla_l2","chla_l3","chla_l4","chla_l5"
"256",256,31,11,0.34375,0.133333333333333,0.2,0.65625,"SCDI_2",2010,"SCDI",2,68.498,44.0133333333333,72.427,1.16,0.193333333333333,0,14.9748030163481,13.2558982746642,16.6581220109315,13.0810091477536,17.0336604810997,12.6411585215352,4.22119561831157,5.63793516159058,1.34780115882555,3.81109352906545,1.25703107317289,5.41067167123158
"257",257,32,11,0.259259259259259,0.173913043478261,0.08,0.740740740740741,"SCDI_3",2010,"SCDI",3,0,20.7323333333333,9.92233333333333,0.386666666666667,0,0.193333333333333,14.9748030163481,13.2558982746642,16.6581220109315,13.0810091477536,17.0336604810997,12.6411585215352,4.22119561831157,5.63793516159058,1.34780115882555,3.81109352906545,1.25703107317289,5.41067167123158
"258",258,33,11,0.282857142857143,0.192307692307692,0.0869565217391304,0.717142857142857,"SCTW_2",2010,"SCTW",2,1157.10033333333,872.525,185.51,0.966666666666667,0,0,15.4784707916724,12.8558988610478,10.4211539634146,16.1293469582574,12.6129946198356,15.854002914422,3.68049454689026,7.11776810884477,1.10485343635082,3.10114345947901,1.13235480586688,4.42576158046723
"259",259,34,11,0.192307692307692,0.16,0.0357142857142857,0.807692307692308,"SCTW_3",2010,"SCTW",3,348.161,495.098,353.566,15.714,36.754,2.162,15.4784707916724,12.8558988610478,10.4211539634146,16.1293469582574,12.6129946198356,15.854002914422,3.68049454689026,7.11776810884477,1.10485343635082,3.10114345947901,1.13235480586688,4.42576158046723
"260",260,1,12,0.458333333333333,0.291666666666667,0.166666666666667,0.541666666666667,"ABUR_1",2011,"ABUR",1,51.1936666666667,36.754,41.078,536.176,107.484666666667,14.053,14.983057063659,12.8344557057057,14.3977172173613,13.0634778354759,15.4916747059405,12.957292991239,1.5739606320858,8.65682311852774,6.95205587148667,6.08651250600815,2.04810645182927,9.03568573792775
"261",261,2,12,0.266666666666667,0.142857142857143,0.117647058823529,0.733333333333333,"ABUR_2",2011,"ABUR",2,47.564,0,0,52.969,1.74,2.742,14.983057063659,12.8344557057057,14.3977172173613,13.0634778354759,15.4916747059405,12.957292991239,1.5739606320858,8.65682311852774,6.95205587148667,6.08651250600815,2.04810645182927,9.03568573792775
"262",262,3,12,0.5,0.0909090909090909,0.363636363636364,0.5,"AQUE_1",2011,"AQUE",1,0,0.58,352.871666666667,606.291333333333,883.177,658.223,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,16.1534602256375,13.2785584631241,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897
"263",263,4,12,0.307692307692308,0.15,0.153846153846154,0.692307692307692,"AQUE_2",2011,"AQUE",2,176.589666666667,8.964,397.808,466.262333333333,426.995,1065.40866666667,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,16.1534602256375,13.2785584631241,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897
"264",264,5,12,0.217391304347826,0.08,0.130434782608696,0.782608695652174,"AQUE_3",2011,"AQUE",3,502.665,46.562,243.225,193.191333333333,913.445,402.518666666667,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,16.1534602256375,13.2785584631241,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897
"265",265,6,12,0.263157894736842,0.15,0.115384615384615,0.736842105263158,"AQUE_4",2011,"AQUE",4,43.82,23.861,276.235,312.488,337.272,412.942,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,16.1534602256375,13.2785584631241,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897
"266",266,7,12,0.25,0.105263157894737,0.142857142857143,0.75,"AQUE_5",2011,"AQUE",5,2.35533333333333,0,325.381,243.611666666667,229.172,166.474,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,16.1534602256375,13.2785584631241,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897
"267",267,8,12,0.230769230769231,0.08,0.153846153846154,0.769230769230769,"AQUE_6",2011,"AQUE",6,0,34.17,355.649,411.861,44.321,139.449,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,16.1534602256375,13.2785584631241,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897
"268",268,9,12,0.25,0.1,0.157894736842105,0.75,"BULL_1",2011,"BULL",1,48.645,566.444,684.466333333333,252.066333333333,552.47,492.821666666667,14.9627876755699,12.347460466683,14.2827329064243,12.891439749113,15.486360992867,12.138715819568,2.15007929007212,4.88425262769063,3.71557507912318,8.32442035277684,2.78361749649048,9.62746981779734
"269",269,10,12,0.263157894736842,0.125,0.125,0.736842105263158,"BULL_3",2011,"BULL",3,43.24,285.269666666667,396.226,320.749333333333,274.767333333333,169.717,14.9627876755699,12.347460466683,14.2827329064243,12.891439749113,15.486360992867,12.138715819568,2.15007929007212,4.88425262769063,3.71557507912318,8.32442035277684,2.78361749649048,9.62746981779734
"270",270,11,12,0.294117647058824,0.111111111111111,0.176470588235294,0.705882352941177,"BULL_6",2011,"BULL",6,17.296,345.92,428.849333333333,187.399666666667,593.469,135.705,14.9627876755699,12.347460466683,14.2827329064243,12.891439749113,15.486360992867,12.138715819568,2.15007929007212,4.88425262769063,3.71557507912318,8.32442035277684,2.78361749649048,9.62746981779734
"271",271,12,12,0.304347826086957,0.117647058823529,0.181818181818182,0.695652173913043,"GOLB_1",2011,"GOLB",1,208.826333333333,250.835666666667,889.663,183.849,820.479,146.594,15.6744688003684,13.05052232654,15.2547460280912,13.4785669385502,16.4506675305229,13.4045170962651,1.80620141824086,11.7225057681401,5.4236075480779,8.78587297598521,4.20784904559453,9.26279415686925
"272",272,13,12,0.25,0.0952380952380952,0.15,0.75,"GOLB_2",2011,"GOLB",2,353.179333333333,151.111333333333,474.945666666667,338.317666666667,1039.922,246.784,15.6744688003684,13.05052232654,15.2547460280912,13.4785669385502,16.4506675305229,13.4045170962651,1.80620141824086,11.7225057681401,5.4236075480779,8.78587297598521,4.20784904559453,9.26279415686925
"273",273,14,12,0.277777777777778,0.111111111111111,0.166666666666667,0.722222222222222,"IVEE_1",2011,"IVEE",1,9.729,0,479.076333333333,328.896333333333,629.528666666667,303.532333333333,14.6470318328345,12.602177581864,14.1844832201243,13.0772603745976,15.5110268124281,13.0019547244095,1.75096491972605,11.0944420496623,4.94638335704803,9.43913634618124,4.09490402539571,8.89033285776773
"274",274,15,12,0.318181818181818,0.217391304347826,0.0909090909090909,0.681818181818182,"IVEE_2",2011,"IVEE",2,0,46.8696666666667,532.933,483.945,745.89,442.981333333333,14.6470318328345,12.602177581864,14.1844832201243,13.0772603745976,15.5110268124281,13.0019547244095,1.75096491972605,11.0944420496623,4.94638335704803,9.43913634618124,4.09490402539571,8.89033285776773
"275",275,21,12,0.296296296296296,0.148148148148148,0.148148148148148,0.703703703703704,"MOHK_1",2011,"MOHK",1,773.996,417.035333333333,504.827,905.464333333333,562.12,555.931333333333,15.5062919304708,13.0581079688573,14.9303905422519,13.4969865986567,16.191429772047,13.1165466674301,1.5739606320858,8.65682311852774,6.95205587148667,6.08651250600815,2.04810645182927,9.03568573792775
"276",276,22,12,0.25,0.166666666666667,0.08,0.75,"MOHK_2",2011,"MOHK",2,1215.23733333333,598.662,1096.134,644.020333333333,1342.602,448.773,15.5062919304708,13.0581079688573,14.9303905422519,13.4969865986567,16.191429772047,13.1165466674301,1.5739606320858,8.65682311852774,6.95205587148667,6.08651250600815,2.04810645182927,9.03568573792775
"277",277,23,12,0.285714285714286,0.136363636363636,0.142857142857143,0.714285714285714,"NAPL_1",2011,"NAPL",1,36.754,310.827,240.14,346.886666666667,844.841,488.075666666667,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"278",278,24,12,0.227272727272727,0.142857142857143,0.0833333333333333,0.772727272727273,"NAPL_2",2011,"NAPL",2,50.8686666666667,17.296,21.0046666666667,320.942666666667,639.644333333333,940.048,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"279",279,25,12,0.2,0.111111111111111,0.0909090909090909,0.8,"NAPL_3",2011,"NAPL",3,292.951,105.595,9.729,0,18.0693333333333,72.427,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"280",280,26,12,0.263157894736842,0.0526315789473684,0.2,0.736842105263158,"NAPL_4",2011,"NAPL",4,0,6.486,39.3026666666667,2.93533333333333,0.58,0,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"281",281,27,12,0.227272727272727,0.136363636363636,0.0869565217391304,0.772727272727273,"NAPL_5",2011,"NAPL",5,0,12.972,25.0563333333333,35.752,297.275,28.0706666666667,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"282",282,28,12,0.259259259259259,0.0909090909090909,0.153846153846154,0.740740740740741,"NAPL_6",2011,"NAPL",6,10.8716666666667,0,26.1373333333333,87.139,156.244,24.1333333333333,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"283",283,29,12,0.208333333333333,0.067816091954023,0.130434782608696,0.791666666666667,"NAPL_7",2011,"NAPL",7,6.486,25.944,61.3883333333333,159.988,320.362666666667,175.315333333333,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"284",284,30,12,0.181818181818182,0.0952380952380952,0.0869565217391304,0.818181818181818,"NAPL_8",2011,"NAPL",8,10.81,14.053,24.863,83.6236666666667,144.353,14.633,15.1021263239696,12.801611976185,14.6071076444854,13.1082387015572,15.9951896621194,13.0955250801649,1.58414602279663,12.1351913611094,4.96850659449895,13.6771480242411,1.82961739102999,10.5892529884974
"285",285,31,12,0.222222222222222,0.0769230769230769,0.133333333333333,0.777777777777778,"SCDI_2",2011,"SCDI",2,6.54766666666667,68.498,44.0133333333333,72.427,1.16,0.193333333333333,15.3808103845268,12.7707723273717,14.9748030163481,13.2558982746642,16.6581220109315,13.0810091477536,1.61429113149643,5.68385350704193,4.22119561831157,5.63793516159058,1.34780115882555,3.81109352906545
"286",286,32,12,0.193548387096774,0.142857142857143,0.037037037037037,0.806451612903226,"SCDI_3",2011,"SCDI",3,7.567,0,20.7323333333333,9.92233333333333,0.386666666666667,0,15.3808103845268,12.7707723273717,14.9748030163481,13.2558982746642,16.6581220109315,13.0810091477536,1.61429113149643,5.68385350704193,4.22119561831157,5.63793516159058,1.34780115882555,3.81109352906545
"287",287,33,12,0.25,0.172413793103448,0.0769230769230769,0.75,"SCTW_2",2011,"SCTW",2,229.480333333333,1157.10033333333,872.525,185.51,0.966666666666667,0,16.0207785068785,13.0424775423974,15.4784707916724,12.8558988610478,10.4211539634146,16.1293469582574,1.79756959279378,6.00877356529235,3.68049454689026,7.11776810884477,1.10485343635082,3.10114345947901
"288",288,34,12,0.225806451612903,0.137931034482759,0.0714285714285714,0.774193548387097,"SCTW_3",2011,"SCTW",3,463.995666666667,348.161,495.098,353.566,15.714,36.754,16.0207785068785,13.0424775423974,15.4784707916724,12.8558988610478,10.4211539634146,16.1293469582574,1.79756959279378,6.00877356529235,3.68049454689026,7.11776810884477,1.10485343635082,3.10114345947901
"289",289,1,13,0.521739130434783,0.130434782608696,0.391304347826087,0.478260869565217,"ABUR_1",2012,"ABUR",1,697.306666666667,51.1936666666667,36.754,41.078,536.176,107.484666666667,15.8234944441519,13.2291293428467,14.983057063659,12.8344557057057,14.3977172173613,13.0634778354759,1.23727837204933,3.0120315849781,1.5739606320858,8.65682311852774,6.95205587148667,6.08651250600815
"290",290,2,13,0.294117647058824,0.142857142857143,0.133333333333333,0.705882352941177,"ABUR_2",2012,"ABUR",2,0,47.564,0,0,52.969,1.74,15.8234944441519,13.2291293428467,14.983057063659,12.8344557057057,14.3977172173613,13.0634778354759,1.23727837204933,3.0120315849781,1.5739606320858,8.65682311852774,6.95205587148667,6.08651250600815
"291",291,3,13,0.571428571428571,0.5,0.0714285714285714,0.428571428571429,"AQUE_1",2012,"AQUE",1,349.299,0,0.58,352.871666666667,606.291333333333,883.177,16.3357345863796,13.1306315360903,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,1.4967514971892,4.58348033825556,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147
"292",292,4,13,0.208333333333333,0.0909090909090909,0.105263157894737,0.791666666666667,"AQUE_2",2012,"AQUE",2,474.874666666667,176.589666666667,8.964,397.808,466.262333333333,426.995,16.3357345863796,13.1306315360903,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,1.4967514971892,4.58348033825556,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147
"293",293,5,13,0.181818181818182,0.0833333333333333,0.0909090909090909,0.818181818181818,"AQUE_3",2012,"AQUE",3,334.029,502.665,46.562,243.225,193.191333333333,913.445,16.3357345863796,13.1306315360903,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,1.4967514971892,4.58348033825556,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147
"294",294,6,13,0.16,0.0833333333333333,0.0833333333333333,0.84,"AQUE_4",2012,"AQUE",4,375.168666666667,43.82,23.861,276.235,312.488,337.272,16.3357345863796,13.1306315360903,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,1.4967514971892,4.58348033825556,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147
"295",295,7,13,0.210526315789474,0.111111111111111,0.0952380952380952,0.789473684210526,"AQUE_5",2012,"AQUE",5,353.857,2.35533333333333,0,325.381,243.611666666667,229.172,16.3357345863796,13.1306315360903,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,1.4967514971892,4.58348033825556,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147
"296",296,8,13,0.269230769230769,0.12,0.148148148148148,0.730769230769231,"AQUE_6",2012,"AQUE",6,4.44733333333333,0,34.17,355.649,411.861,44.321,16.3357345863796,13.1306315360903,15.2059900009661,12.4610606070088,14.7717191745337,13.115035586772,1.4967514971892,4.58348033825556,1.91875853141149,9.22645715872446,4.01690425475438,10.6605906089147
"297",297,9,13,0.25,0.117647058823529,0.125,0.75,"BULL_1",2012,"BULL",1,312.780666666667,48.645,566.444,684.466333333333,252.066333333333,552.47,15.9945790594601,12.7920406424501,14.9627876755699,12.347460466683,14.2827329064243,12.891439749113,1.46372776230176,4.75248473882675,2.15007929007212,4.88425262769063,3.71557507912318,8.32442035277684
"298",298,10,13,0.277777777777778,0.111111111111111,0.157894736842105,0.722222222222222,"BULL_3",2012,"BULL",3,449.696,43.24,285.269666666667,396.226,320.749333333333,274.767333333333,15.9945790594601,12.7920406424501,14.9627876755699,12.347460466683,14.2827329064243,12.891439749113,1.46372776230176,4.75248473882675,2.15007929007212,4.88425262769063,3.71557507912318,8.32442035277684
"299",299,11,13,0.266666666666667,0.117647058823529,0.133333333333333,0.733333333333333,"BULL_6",2012,"BULL",6,248.691666666667,17.296,345.92,428.849333333333,187.399666666667,593.469,15.9945790594601,12.7920406424501,14.9627876755699,12.347460466683,14.2827329064243,12.891439749113,1.46372776230176,4.75248473882675,2.15007929007212,4.88425262769063,3.71557507912318,8.32442035277684
"300",300,12,13,0.277777777777778,0.130434782608696,0.142857142857143,0.722222222222222,"GOLB_1",2012,"GOLB",1,544.174666666667,208.826333333333,250.835666666667,889.663,183.849,820.479,16.6843357315529,13.6539901565738,15.6744688003684,13.05052232654,15.2547460280912,13.4785669385502,1.45357297857602,4.55394254128139,1.80620141824086,11.7225057681401,5.4236075480779,8.78587297598521
"301",301,13,13,0.25,0.1,0.157894736842105,0.75,"GOLB_2",2012,"GOLB",2,325.442666666667,353.179333333333,151.111333333333,474.945666666667,338.317666666667,1039.922,16.6843357315529,13.6539901565738,15.6744688003684,13.05052232654,15.2547460280912,13.4785669385502,1.45357297857602,4.55394254128139,1.80620141824086,11.7225057681401,5.4236075480779,8.78587297598521
"302",302,14,13,0.235294117647059,0.125,0.105263157894737,0.764705882352941,"IVEE_1",2012,"IVEE",1,2.84033333333333,9.729,0,479.076333333333,328.896333333333,629.528666666667,15.5739512578616,12.9293527226944,14.6470318328345,12.602177581864,14.1844832201243,13.0772603745976,1.58924918373426,4.67842423915863,1.75096491972605,11.0944420496623,4.94638335704803,9.43913634618124
"303",303,15,13,0.272727272727273,0.136363636363636,0.130434782608696,0.727272727272727,"IVEE_2",2012,"IVEE",2,126.085666666667,0,46.8696666666667,532.933,483.945,745.89,15.5739512578616,12.9293527226944,14.6470318328345,12.602177581864,14.1844832201243,13.0772603745976,1.58924918373426,4.67842423915863,1.75096491972605,11.0944420496623,4.94638335704803,9.43913634618124
"304",304,16,13,0.235294117647059,0.117647058823529,0.117647058823529,0.764705882352941,"IVEE_3",2012,"IVEE",3,0,1166.75033333333,NA,NA,NA,NA,15.5739512578616,12.9293527226944,14.6470318328345,12.602177581864,14.1844832201243,13.0772603745976,1.58924918373426,4.67842423915863,1.75096491972605,11.0944420496623,4.94638335704803,9.43913634618124
